ACCESSION,GENE,TOTAL_INTENSITY_1,NORM_INTENSITY_1,TOTAL_INTENSITY_2,NORM_INTENSITY_2,PVALUE_1,QVALUE_1,NORM_PVALUE_1,NORM_QVALUE_1,AVERAGE_INTENSITY_1,AVERAGE_INTENSITY_2,NORM_AVERAGE_INTENSITY_1,NORM_AVERAGE_INTENSITY_2,RATIO_2_1,NORM_RATIO_2_1,DESCRIPTION,log2(norm_ratio)
Q05639,EEF1A2,"23573505,32073145,41566349,","3.1854819E7,3.403687E7,3.0460819E7,","39209435,26452396,33358526,","3.6253421E7,3.0670155E7,3.3058711E7,",0.929687660643172,0.9996235326,0.5688810167711634,0.9309277738,32404333.0,33006785.666666668,32117502.666666668,33327429.0,1.018591731749784,1.037671868385616,Elongation factor 1-alpha 2 OS=Homo sapiens GN=EEF1A2 PE=1 SV=1,0.0533503081533853
Q05655,PRKCD,"11797,16864,23310,","15939.0,17896.0,17081.0,","18338,13661,19013,","16954.0,15838.0,18841.0,",0.9372132794469588,0.9996235326,0.8319379384168863,0.9789852973,17323.666666666668,17004.0,16972.0,17211.0,0.981547401435416,1.0140820174404903,Protein kinase C delta type OS=Homo sapiens GN=PRKCD PE=1 SV=2,0.020174340082388918
Q06124,PTPN11,"78365,88279,129492,","105892.0,93682.0,94893.0,","123189,106959,114493,","113900.0,124011.0,113463.0,",0.4129358229822484,0.9996235326,0.0222403805088374,0.9166987877,98712.0,114880.33333333331,98155.66666666669,117124.66666666669,1.1637929870059702,1.1932542525987633,Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens GN=PTPN11 PE=1 SV=2,0.25490147797169166
Q06203,PPAT,"332912,438853,611316,","449860.0,465720.0,447985.0,","501688,345520,441510,","463864.0,400611.0,437540.0,",0.7565473687618083,0.9996235326,0.3815341620262694,0.9166987877,461027.0,429572.6666666667,454521.6666666667,434005.0,0.9317733379317624,0.9548609710574854,Amidophosphoribosyltransferase OS=Homo sapiens GN=PPAT PE=1 SV=1,-0.06663740463665264
Q06210,GFPT1,"39222,50521,76859,","52998.0,53611.0,56321.0,","79589,55261,78660,","73585.0,64068.0,77950.0,",0.3235889251369842,0.9996235326,0.0434378361868339,0.9166987877,55534.0,71170.0,54310.0,71867.66666666667,1.2815572442107537,1.3232860737740135,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens GN=GFPT1 PE=1 SV=3,0.40412498346116704
Q06323,PSME1,"336487,409943,524231,","454688.0,435037.0,384161.0,","458838,370230,439248,","424239.0,429254.0,435294.0,",0.990583155130217,0.9996235326,0.8361188083163742,0.9808505671,423553.6666666667,422772.0,424628.6666666667,429595.6666666667,0.9981545038369792,1.0116972790343877,Proteasome activator complex subunit 1 OS=Homo sapiens GN=PSME1 PE=1 SV=1,0.016777670102064397
Q06546,GABPA,"1638,1814,2057,","2213.0,1925.0,1507.0,","1493,1658,2836,","1380.0,1922.0,2810.0,",0.747523628193383,0.9996235326,0.7601888865239271,0.9701092336,1836.3333333333333,1995.6666666666667,1881.6666666666667,2037.3333333333333,1.086767108368125,1.082728077945084,GA-binding protein alpha chain OS=Homo sapiens GN=GABPA PE=1 SV=1,0.1146709623753854
Q06587,RING1,"11266,16410,22435,","15223.0,17414.0,16439.0,","14244,13207,16486,","13169.0,15312.0,16337.0,",0.5951020583826917,0.9996235326,0.2853170182345435,0.9166987877,16703.666666666668,14645.666666666666,16358.666666666666,14939.333333333334,0.876793518389176,0.913236612600864,E3 ubiquitin-protein ligase RING1 OS=Homo sapiens GN=RING1 PE=1 SV=2,-0.13093939502813615
Q06830,PRDX1,"28308446,36015477,46642083,","3.8253127E7,3.8220577E7,3.4180436E7,","43948522,33961544,40630943,","4.0635219E7,3.9376617E7,4.026576E7,",0.7045096689265862,0.9996235326,0.1326696285839468,0.9166987877,36988668.66666666,39513669.66666666,36884713.333333336,40092532.0,1.068264176328019,1.0869687839966944,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1,0.12031050906823204
Q06945,SOX4,"9184,9793,18386,","12410.0,10392.0,13473.0,","8851,10032,12485,","8183.0,11631.0,12372.0,",0.5797313236231909,0.9996235326,0.4410710613240771,0.9191324526,12454.333333333334,10456.0,12091.666666666666,10728.666666666666,0.8395471455718223,0.8872777394900069,Transcription factor SOX-4 OS=Homo sapiens GN=SOX4 PE=1 SV=1,-0.17254232106568504
Q07021,C1QBP,"3739278,4842086,6206812,","5052853.0,5138522.0,4548473.0,","4956066,4194611,4772938,","4582401.0,4863406.0,4730017.0,",0.7320001007980195,0.9996235326,0.4246015415172314,0.9166987877,4929392.0,4641205.0,4913282.666666667,4725274.666666667,0.941537009026671,0.9617347478752832,"Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens GN=C1QBP PE=1 SV=1",-0.05628904984472628
Q07065,CKAP4,"2036581,2628643,3613859,","2752004.0,2789562.0,2648298.0,","3175906,2512879,3057995,","2936453.0,2913526.0,3030485.0,",0.7786532433147947,0.9996235326,0.0149718252272726,0.9166987877,2759694.333333333,2915593.333333333,2729954.6666666665,2960154.6666666665,1.056491401282002,1.0843237445701177,Cytoskeleton-associated protein 4 OS=Homo sapiens GN=CKAP4 PE=1 SV=2,0.11679556384451144
Q07666,KHDRBS1,"1684465,2064147,2431625,","2276206.0,2190519.0,1781945.0,","2129972,1761543,2087305,","1969381.0,2042411.0,2068537.0,",0.8015084256164703,0.9996235326,0.7503656273862758,0.9701092336,2060079.0,1992940.0,2082890.0,2026776.3333333333,0.9674095022569524,0.973059707105672,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens GN=KHDRBS1 PE=1 SV=1",-0.03939976315697894
Q07812,BAX,"111839,120686,154276,","151126.0,128073.0,113054.0,","128103,92994,113554,","118443.0,107819.0,112530.0,",0.3534022175020633,0.9996235326,0.2447219557631772,0.9166987877,128933.66666666669,111550.33333333331,130751.0,112930.66666666669,0.8651761500099534,0.8637078620176264,Apoptosis regulator BAX OS=Homo sapiens GN=BAX PE=1 SV=1,-0.21138467287836163
Q07837,SLC3A1,"14122,18741,20836,","19083.0,19888.0,15269.0,","26567,19133,19521,","24564.0,22183.0,19345.0,",0.2888797995119243,0.9996235326,0.1298635744770246,0.9166987877,17899.666666666668,21740.33333333333,18080.0,22030.666666666668,1.2145663792621837,1.2185103244837758,Neutral and basic amino acid transport protein rBAT OS=Homo sapiens GN=SLC3A1 PE=1 SV=2,0.28511847512234484
Q07955,SRSF1,"4799762,5032134,6030107,","6485895.0,5340221.0,4418994.0,","4005880,3230697,3856186,","3703860.0,3745811.0,3821513.0,",0.031199816428726,0.9996235326,0.1086598511867606,0.9166987877,5287334.333333333,3697587.6666666665,5415036.666666667,3757061.3333333335,0.6993292713410785,0.6938201095591227,Serine/arginine-rich splicing factor 1 OS=Homo sapiens GN=SRSF1 PE=1 SV=2,-0.527366438839634
Q08188,TGM3,"10920,14325,145685,","14755.0,15200.0,106759.0,","14958,13288,15261,","13830.0,15405.0,15120.0,",0.4394096257473086,0.9996235326,0.4202417654132701,0.9166987877,56976.66666666666,14502.333333333334,45571.333333333336,14785.0,0.2545310946001287,0.3244364147051509,Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens GN=TGM3 PE=1 SV=4,-1.6239923383218573
Q08211,DHX9,"1089389,1521610,1693270,","1472074.0,1614754.0,1240854.0,","1267191,1092826,1331979,","1171643.0,1267059.0,1319993.0,",0.3787070007123825,0.9996235326,0.2171667236511268,0.9166987877,1434756.3333333333,1230665.3333333333,1442560.6666666667,1252898.3333333333,0.8577521525722486,0.8685238425558993,ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4,-0.2033626408106277
Q08257,CRYZ,"358165,483719,525159,","483983.0,513328.0,384843.0,","471568,348668,457590,","436010.0,404256.0,453471.0,",0.6652766149248558,0.9996235326,0.5368008249027076,0.9229515814,455681.0,425942.0,460718.0,431245.6666666667,0.93473723942846,0.9360295596583303,Quinone oxidoreductase OS=Homo sapiens GN=CRYZ PE=1 SV=1,-0.09537400428903892
Q08378,GOLGA3,"82887,101377,176332,","111999.0,107579.0,129214.0,","114078,96399,117278,","105473.0,111764.0,116219.0,",0.741561740535777,0.9996235326,0.5365301305550821,0.9229515814,120198.66666666669,109251.66666666669,116264.0,111152.0,0.9089257784334824,0.9560311016307712,Golgin subfamily A member 3 OS=Homo sapiens GN=GOLGA3 PE=1 SV=2,-0.06487054212212251
Q08752,PPID,"3143754,4095398,5220045,","4248148.0,4346145.0,3825376.0,","4872909,3437929,4364036,","4505538.0,3986099.0,4324814.0,",0.9270573023934704,0.9996235326,0.5813473920112988,0.9334739417,4153065.6666666665,4224958.0,4139889.6666666665,4272150.333333333,1.0173106661689353,1.031947872362782,Peptidyl-prolyl cis-trans isomerase D OS=Homo sapiens GN=PPID PE=1 SV=3,0.0453700965527331
Q08945,SSRP1,"192275,232942,384808,","259817.0,247200.0,281992.0,","270625,233657,267431,","250217.0,270908.0,265023.0,",0.8492793605002177,0.9996235326,0.9406879634248788,0.9891387419,270008.3333333333,257237.66666666663,263003.0,262049.3333333333,0.9527026943612852,0.9963739323632556,FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1,-0.005240817329297065
Q08AD1,CAMSAP2,"28593,33575,51710,","38637.0,35629.0,37893.0,","35834,25864,40602,","33132.0,29987.0,40236.0,",0.6691199945907655,0.9996235326,0.4385843155860582,0.9191324526,37959.333333333336,34100.0,37386.333333333336,34451.666666666664,0.8983297915312878,0.921504293012598,Calmodulin-regulated spectrin-associated protein 2 OS=Homo sapiens GN=CAMSAP2 PE=1 SV=3,-0.11793720793147298
Q08J23,NSUN2,"259452,353699,426245,","350590.0,375348.0,312355.0,","332219,297509,317177,","307165.0,344939.0,314318.0,",0.5912188778068422,0.9996235326,0.3415199583770035,0.9166987877,346465.3333333333,315635.0,346097.6666666667,322140.6666666667,0.9110146662099912,0.9307796546832156,tRNA (cytosine(34)-C(5))-methyltransferase OS=Homo sapiens GN=NSUN2 PE=1 SV=2,-0.10348841874704683
Q09028,RBBP4,"748623,840099,1135993,","1011605.0,891526.0,832476.0,","1032018,816866,971586,","954206.0,947106.0,962846.0,",0.8257175264907903,0.9996235326,0.5018776992403194,0.9229515814,908238.3333333334,940156.6666666666,911869.0,954719.3333333334,1.035143125060786,1.046991764533429,Histone-binding protein RBBP4 OS=Homo sapiens GN=RBBP4 PE=1 SV=3,0.06625009430930466
Q09472,EP300,"73682,86826,119131,","99565.0,92141.0,87301.0,","84157,80152,82265,","77811.0,92931.0,81524.0,",0.5004204717270578,0.9996235326,0.2019108876331335,0.9166987877,93213.0,82191.33333333333,93002.33333333331,84088.66666666667,0.8817582669084069,0.9041565265387608,Histone acetyltransferase p300 OS=Homo sapiens GN=EP300 PE=1 SV=2,-0.14535554291807756
Q09666,AHNAK,"4154653,3831806,5333575,","5614138.0,4066376.0,3908532.0,","2683452,2367074,2571093,","2481102.0,2744457.0,2547938.0,",0.0482149152109595,0.9996235326,0.0676856543551433,0.9166987877,4440011.333333333,2540539.6666666665,4529682.0,2591165.6666666665,0.572192158068065,0.5720414074689275,Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens GN=AHNAK PE=1 SV=2,-0.8058085139887117
Q09MP3,RAD51AP2,"214965,259544,427557,","290481.0,275435.0,313324.0,","335012,269701,322670,","309755.0,312704.0,319770.0,",0.9106251792846826,0.9996235326,0.1907862820200483,0.9166987877,300688.6666666667,309127.6666666667,293080.0,314076.3333333333,1.0280655739158775,1.071640280242027,RAD51-associated protein 2 OS=Homo sapiens GN=RAD51AP2 PE=1 SV=1,0.09982071456211704
Q0D2H9,GOLGA8DP,"171744,250190,282014,","232077.0,265508.0,206666.0,","270488,184216,234392,","250096.0,213588.0,232285.0,",0.9105817194191556,0.9996235326,0.8983118665725994,0.9823543919,234649.3333333333,229698.66666666663,234750.3333333333,231989.66666666663,0.9789018507048816,0.988239988299626,Putative golgin subfamily A member 8D OS=Homo sapiens GN=GOLGA8DP PE=5 SV=1,-0.017066660479856853
Q0VD86,INCA1,"0,830,17077,","0.0,880.0,12514.0,","1883,1057,1146,","1741.0,1225.0,1135.0,",0.4945014939710583,0.9996235326,0.5228035520876283,0.9229515814,5969.0,1362.0,4464.666666666667,1367.0,0.2281789244429552,0.306181872480215,Protein INCA1 OS=Homo sapiens GN=INCA1 PE=1 SV=1,-1.707539224384939
Q0VDD8-4,DNAH14,"7474,11927,12947,","10099.0,12657.0,9487.0,","15340,7682,11286,","14183.0,8906.0,11184.0,",0.8263922869439552,0.9996235326,0.730762905328747,0.9643541502,10782.666666666666,11436.0,10747.666666666666,11424.333333333334,1.0605910720910103,1.0629594020407531,"Isoform 4 of Dynein heavy chain 14, axonemal OS=Homo sapiens GN=DNAH14",0.08808649659341822
Q0VDF9,HSPA14,"8688,9547,10092,","11739.0,10130.0,7394.0,","8644,6217,9002,","7991.0,7207.0,8919.0,",0.2261499818571535,0.9996235326,0.3090788419821106,0.9166987877,9442.333333333334,7954.333333333333,9754.333333333334,8039.0,0.8424118332333109,0.8241465331647473,Heat shock 70 kDa protein 14 OS=Homo sapiens GN=HSPA14 PE=1 SV=1,-0.2790272236496129
Q10471,GALNT2,"146770,173335,222958,","198327.0,183945.0,163384.0,","211431,158111,203483,","195488.0,183317.0,201652.0,",0.7392192441625289,0.9996235326,0.3857402641022158,0.9166987877,181021.0,191008.3333333333,181885.3333333333,193485.66666666663,1.0551722360020843,1.063778277889366,Polypeptide N-acetylgalactosaminyltransferase 2 OS=Homo sapiens GN=GALNT2 PE=1 SV=1,0.08919748286636427
Q10567-3,AP1B1,"430032,488353,676880,","581096.0,518247.0,496030.0,","481935,437672,478123,","445596.0,507452.0,473819.0,",0.4713675881444065,0.9996235326,0.1536472259759111,0.9166987877,531755.0,465910.0,531791.0,475622.3333333333,0.8761741779578941,0.8943783052615282,Isoform C of AP-1 complex subunit beta-1 OS=Homo sapiens GN=AP1B1,-0.16104290141914926
Q10570,CPSF1,"4344,3956,7203,","5869.0,4197.0,5277.0,","4080,4273,4116,","3771.0,4954.0,4078.0,",0.4274208306238346,0.9996235326,0.2403357195330166,0.9166987877,5167.666666666667,4156.333333333333,5114.333333333333,4267.666666666667,0.8042959427207637,0.8344521931825589,Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens GN=CPSF1 PE=1 SV=2,-0.26109869674839564
Q10713,PMPCA,"43426,59785,77336,","58678.0,63443.0,56672.0,","69351,48453,61202,","64120.0,56176.0,60648.0,",0.9669837213250492,0.9996235326,0.8260360886364595,0.9775266249,60182.333333333336,59668.66666666666,59597.66666666666,60314.66666666666,0.9914648263333092,1.0120306723417585,Mitochondrial-processing peptidase subunit alpha OS=Homo sapiens GN=PMPCA PE=1 SV=2,0.017253015491481657
Q12765,SCRN1,"8649,7575,13841,","11686.0,8037.0,10142.0,","13198,10874,10504,","12201.0,12607.0,10408.0,",0.5321304337882693,0.9996235326,0.2401000994799722,0.9166987877,10021.666666666666,11525.333333333334,9955.0,11738.666666666666,1.150041576584068,1.179172944918801,Secernin-1 OS=Homo sapiens GN=SCRN1 PE=1 SV=2,0.23777532856253591
Q12772,SREBF2,"4381,8213,11884,","5920.0,8714.0,8708.0,","11057,8264,10616,","10222.0,9581.0,10520.0,",0.499643211101237,0.9996235326,0.1197717131975239,0.9166987877,8159.333333333333,9979.0,7780.666666666667,10107.666666666666,1.223016586322412,1.2990746294233568,Sterol regulatory element-binding protein 2 OS=Homo sapiens GN=SREBF2 PE=1 SV=2,0.37748431331564253
Q12789,GTF3C1,"333328,480979,630371,","450424.0,510426.0,461950.0,","437399,461100,506024,","404422.0,534621.0,501475.0,",0.8919209166365454,0.9996235326,0.9002970684360202,0.9823543919,481559.3333333333,468174.3333333333,474266.6666666667,480172.6666666667,0.9722048788726624,1.0124529097554118,General transcription factor 3C polypeptide 1 OS=Homo sapiens GN=GTF3C1 PE=1 SV=4,0.017854808301238242
Q12797,ASPH,"1933,2050,4575,","2612.0,2175.0,3352.0,","1428,2870,2248,","1320.0,3326.0,2227.0,",0.5359100668225405,0.9996235326,0.572514287145265,0.9314933374,2852.6666666666665,2182.0,2713.0,2291.0,0.7648983407338164,0.8444526354589016,Aspartyl/asparaginyl beta-hydroxylase OS=Homo sapiens GN=ASPH PE=1 SV=3,-0.24391158897719106
Q12834,CDC20,"8648,10341,14900,","11684.0,10972.0,10918.0,","9810,8691,10069,","9069.0,10075.0,9977.0,",0.4442074172421616,0.9996235326,0.0238393626292701,0.9166987877,11296.333333333334,9523.333333333334,11191.333333333334,9707.0,0.8430464162412582,0.8673676058855065,Cell division cycle protein 20 homolog OS=Homo sapiens GN=CDC20 PE=1 SV=2,-0.2052845319042852
Q12846,STX4,"185905,222341,321500,","251211.0,235952.0,235601.0,","259908,233668,287046,","240311.0,270924.0,284465.0,",0.7257879092776288,0.9996235326,0.195341758115133,0.9166987877,243248.66666666663,260207.3333333333,240921.3333333333,265233.3333333333,1.0697174085229657,1.1009126077115077,Syntaxin-4 OS=Homo sapiens GN=STX4 PE=1 SV=2,0.1386999498965371
Q12872,SFSWAP,"30051,32615,33941,","40607.0,34611.0,24872.0,","28869,34277,30567,","26692.0,39742.0,30292.0,",0.6513989685035525,0.9996235326,0.8613834707612511,0.9810175567,32202.33333333333,31237.666666666668,33363.333333333336,32242.0,0.9700435786226672,0.9663902487761016,"Splicing factor, suppressor of white-apricot homolog OS=Homo sapiens GN=SFSWAP PE=1 SV=3",-0.049322197460852694
Q12873,CHD3,"0,0,1309,","0.0,0.0,959.0,","912,0,1448,","843.0,0.0,1434.0,",0.5950748926091032,0.9996235326,0.4524475447149426,0.921369571,436.3333333333333,786.6666666666666,319.6666666666667,759.0,1.802902979373568,2.3743482794577684,Chromodomain-helicase-DNA-binding protein 3 OS=Homo sapiens GN=CHD3 PE=1 SV=3,1.2475315711184916
Q12874,SF3A3,"970273,1242223,1615273,","1311119.0,1318271.0,1183700.0,","1195425,1040279,1184144,","1105292.0,1206140.0,1173493.0,",0.5470193797397758,0.9996235326,0.1166871371695319,0.9166987877,1275923.0,1139949.3333333333,1271030.0,1161641.6666666667,0.8934311344284359,0.9139372529890456,Splicing factor 3A subunit 3 OS=Homo sapiens GN=SF3A3 PE=1 SV=1,-0.12983297545629924
Q12888,TP53BP1,"106019,119419,151726,","143256.0,126724.0,111181.0,","130754,117289,120249,","120891.0,135982.0,119160.0,",0.8513158806932878,0.9996235326,0.8825426864658727,0.9812190298,125721.33333333331,122764.0,127053.66666666669,125344.33333333331,0.9764770762851174,0.9865463675454728,Tumor suppressor p53-binding protein 1 OS=Homo sapiens GN=TP53BP1 PE=1 SV=2,-0.01954123587377692
Q12904,AIMP1,"552664,680189,878209,","746804.0,721825.0,643562.0,","742275,642048,773462,","686305.0,744411.0,766499.0,",0.8901150747581703,0.9996235326,0.5124786703830297,0.9229515814,703687.3333333334,719261.6666666666,704063.6666666666,732405.0,1.0221324622393846,1.0402539353685345,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens GN=AIMP1 PE=1 SV=2,0.056935746230236846
Q12923,PTPN13,"102912,135471,160405,","139064.0,143765.0,117548.0,","135772,117434,142876,","125536.0,136158.0,141592.0,",0.9639762848022024,0.9996235326,0.9234960926187896,0.9891387419,132929.33333333334,132027.33333333334,133459.0,134428.66666666666,0.99321443975245,1.0072656521228742,Tyrosine-protein phosphatase non-receptor type 13 OS=Homo sapiens GN=PTPN13 PE=1 SV=2,0.01044422401676879
Q12929,EPS8,"35938,45717,71890,","48562.0,48516.0,52682.0,","70273,53186,58044,","64975.0,61666.0,57522.0,",0.492505544192542,0.9996235326,0.0157881094191065,0.9166987877,51181.66666666666,60501.0,49920.0,61387.66666666666,1.1820834283109187,1.2297208867521368,Epidermal growth factor receptor kinase substrate 8 OS=Homo sapiens GN=EPS8 PE=1 SV=1,0.2983309001228398
Q12934,BFSP1,"8814,19127,31382,","11910.0,20298.0,22997.0,","19572,14514,17516,","18096.0,16828.0,17358.0,",0.7343259403317501,0.9996235326,0.7984560048904195,0.9753560094,19774.33333333333,17200.666666666668,18401.666666666668,17427.333333333332,0.8698481196163378,0.9470518974730548,Filensin OS=Homo sapiens GN=BFSP1 PE=1 SV=3,-0.07848460881829256
Q12955,ANK3,"5870,14378,53893,","7932.0,15257.0,39493.0,","4557,6048,9583,","4212.0,7011.0,9496.0,",0.3479615297549928,0.9996235326,0.2787908310453071,0.9166987877,24713.666666666668,6729.333333333333,20894.0,6906.333333333333,0.2722919841922822,0.3305414632589898,Ankyrin-3 OS=Homo sapiens GN=ANK3 PE=1 SV=3,-1.5970968395352825
Q12972,PPP1R8,"15066,24824,27897,","20358.0,26343.0,20443.0,","35075,27363,27006,","32430.0,31725.0,26763.0,",0.2070557099273722,0.9996235326,0.0415797367938989,0.9166987877,22595.666666666668,29814.666666666668,22381.33333333333,30306.0,1.3194860371457653,1.3540748242583105,Nuclear inhibitor of protein phosphatase 1 OS=Homo sapiens GN=PPP1R8 PE=1 SV=2,0.4373074624016872
Q12981,BNIP1,"11828,13694,27593,","15982.0,14531.0,20220.0,","18739,20027,19202,","17325.0,23219.0,19029.0,",0.77614866910103,0.9996235326,0.2946447935214713,0.9166987877,17705.0,19322.666666666668,16911.0,19857.666666666668,1.09136778687753,1.174245560089094,Vesicle transport protein SEC20 OS=Homo sapiens GN=BNIP1 PE=1 SV=3,0.231734138667401
Q12986,NFX1,"2524,1131,3114,","3410.0,1200.0,2281.0,","2592,0,0,","2396.0,0.0,0.0,",0.2623459351373434,0.9996235326,0.2199361993488463,0.9166987877,2256.333333333333,864.0,2297.0,798.6666666666666,0.3829221450731274,0.3476998984182267,Transcriptional repressor NF-X1 OS=Homo sapiens GN=NFX1 PE=1 SV=2,-1.5240854493102942
Q12996,CSTF3,"4777,5462,8941,","6455.0,5796.0,6552.0,","8051,5665,6477,","7444.0,6568.0,6418.0,",0.8323811552775409,0.9996235326,0.2506515250655421,0.9166987877,6393.333333333333,6731.0,6267.666666666667,6810.0,1.0528154327424402,1.086528745412966,Cleavage stimulation factor subunit 3 OS=Homo sapiens GN=CSTF3 PE=1 SV=1,0.11972634324091591
Q13011,ECH1,"241060,296066,443349,","325743.0,314191.0,324895.0,","274946,307465,299446,","254215.0,356485.0,296751.0,",0.6424339590745357,0.9996235326,0.5860612896369586,0.9340222283,326825.0,293952.3333333333,321609.6666666667,302483.6666666667,0.8994181391672403,0.9405303945051404,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Homo sapiens GN=ECH1 PE=1 SV=2",-0.08845352775421056
Q13045,FLII,"26844,25708,38466,","36272.0,27281.0,28187.0,","28878,20801,23703,","26699.0,24116.0,23488.0,",0.2954728011553462,0.9996235326,0.1697335818794613,0.9166987877,30339.33333333333,24460.666666666668,30580.0,24767.666666666668,0.8062361291173176,0.8099302376280794,Protein flightless-1 homolog OS=Homo sapiens GN=FLII PE=1 SV=2,-0.3041304463498408
Q13049,TRIM32,"1564713,1775711,3016149,","2114392.0,1884431.0,2210306.0,","2071125,1832265,2082888,","1914980.0,2124414.0,2064166.0,",0.812244964242333,0.9996235326,0.777321056714676,0.9731644247,2118857.6666666665,1995426.0,2069709.6666666667,2034520.0,0.9417461264111968,0.982997776338678,E3 ubiquitin-protein ligase TRIM32 OS=Homo sapiens GN=TRIM32 PE=1 SV=2,-0.02473994187063191
Q13061,TRDN,"13869,17368,19818,","18741.0,18431.0,14523.0,","14291,15607,18840,","13213.0,18095.0,18670.0,",0.7433683245612478,0.9996235326,0.8082645348370743,0.9766334964,17018.333333333332,16246.0,17231.666666666668,16659.333333333332,0.9546175692880228,0.9667859560885964,Triadin OS=Homo sapiens GN=TRDN PE=1 SV=4,-0.04873157878479367
Q13084,MRPL28,"118529,155890,184259,","160166.0,165433.0,135027.0,","144400,125887,155199,","133511.0,145957.0,153803.0,",0.6354450787595217,0.9996235326,0.4649859006953744,0.9229515814,152892.66666666666,141828.66666666666,153542.0,144423.66666666666,0.9276355090063182,0.9406134260766869,"39S ribosomal protein L28, mitochondrial OS=Homo sapiens GN=MRPL28 PE=1 SV=4",-0.08832616988260668
Q13085,ACACA,"32934,40394,48591,","44501.0,42865.0,35606.0,","51231,31934,40022,","47367.0,37024.0,39660.0,",0.9560813961694868,0.9996235326,0.9349349719305304,0.9891387419,40639.66666666666,41062.333333333336,40990.66666666666,41350.333333333336,1.0104003477718817,1.008774355137755,Acetyl-CoA carboxylase 1 OS=Homo sapiens GN=ACACA PE=1 SV=2,0.012603505336804346
Q13098,GPS1,"190161,264119,681941,","256960.0,280287.0,499739.0,","149055,255007,206579,","137814.0,295663.0,204718.0,",0.371011898021568,0.9996235326,0.2288512525802609,0.9166987877,378740.3333333333,203547.0,345662.0,212731.66666666663,0.5374315384067009,0.6154326095048535,COP9 signalosome complex subunit 1 OS=Homo sapiens GN=GPS1 PE=1 SV=4,-0.7003272060996709
Q13112,CHAF1B,"1005,1376,2196,","1358.0,1460.0,1609.0,","1556,892,1424,","1438.0,1034.0,1411.0,",0.6011409319449431,0.9996235326,0.3081771335840736,0.9166987877,1525.6666666666667,1290.6666666666667,1475.6666666666667,1294.3333333333333,0.8459689753113393,0.8771176869211654,Chromatin assembly factor 1 subunit B OS=Homo sapiens GN=CHAF1B PE=1 SV=1,-0.18915766618938842
Q13131,PRKAA1,"37075,43471,62528,","50098.0,46131.0,45820.0,","46458,40167,42027,","42954.0,46570.0,41647.0,",0.597574741315916,0.9996235326,0.1467904162137571,0.9166987877,47691.333333333336,42884.0,47349.66666666666,43723.66666666666,0.8991990158938731,0.9234207914170462,5'-AMP-activated protein kinase catalytic subunit alpha-1 OS=Homo sapiens GN=PRKAA1 PE=1 SV=4,-0.11493987892137698
Q13136,PPFIA1,"46856,57591,67387,","63312.0,61114.0,49378.0,","51941,46169,60382,","48021.0,53527.0,59836.0,",0.5751891220952932,0.9996235326,0.4963192796725301,0.9229515814,57278.0,52830.66666666666,57934.66666666666,53794.66666666666,0.9223552963907026,0.9285401947020782,Liprin-alpha-1 OS=Homo sapiens GN=PPFIA1 PE=1 SV=1,-0.10696373190789292
Q13148,TARDBP,"238997,260336,398318,","322949.0,276269.0,291890.0,","300048,269209,312052,","277420.0,312128.0,309242.0,",0.9244694278517328,0.9996235326,0.8920060679234778,0.9822326177,299217.0,293769.6666666667,297036.0,299596.6666666667,0.9817947064059418,1.0086207283516702,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1,0.012383779805920795
Q13151,HNRNPA0,"913524,1125290,1336162,","1234438.0,1194181.0,979164.0,","1174814,1012714,1193531,","1086239.0,1174184.0,1182798.0,",0.9889939606630936,0.9996235326,0.8995844321912678,0.9823543919,1124992.0,1127019.6666666667,1135927.6666666667,1147740.3333333333,1.0018023831873175,1.0103991363299831,Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens GN=HNRNPA0 PE=1 SV=1,0.014925311050273456
Q13153,PAK1,"252482,325285,387349,","341175.0,345198.0,283857.0,","358228,274475,347164,","331218.0,318236.0,344041.0,",0.9223848036562298,0.9996235326,0.7422547117135383,0.9691317823,321705.3333333333,326622.3333333333,323410.0,331165.0,1.0152841730942188,1.023978850375684,Serine/threonine-protein kinase PAK 1 OS=Homo sapiens GN=PAK1 PE=1 SV=2,0.03418591770781248
